Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001580,Male,Yes,2,Graduate,No,8116,0,201.9584875230766,360.0,1.0,Semiurban,Y
LP001688,Male,Yes,1,Not Graduate,No,3712,1025,136.0192416956527,360.0,1.0,Urban,Y
LP001581,Male,Yes,0,Not Graduate,,1996,1813,92.05408245396119,360.0,1.0,Rural,Y
LP002409,Male,Yes,0,Graduate,No,8372,1968,181.34978211771292,360.0,1.0,Rural,Y
LP002716,Male,No,0,Not Graduate,No,7451,0,125.70204465853149,360.0,1.0,Semiurban,Y
LP001151,Female,No,0,Graduate,No,3979,2447,146.99911678503264,360.0,1.0,Semiurban,Y
LP001846,Female,No,3+,Graduate,No,3377,0,251.58403453517374,360.0,1.0,Rural,Y
LP001581,Male,Yes,0,Not Graduate,,1639,1623,96.0897581559033,360.0,1.0,Rural,Y
LP002832,Male,Yes,2,Graduate,No,8216,0,262.3151586432086,360.0,0.0,Urban,N
LP002626,Male,Yes,0,Graduate,Yes,2241,2967,186.63990703783702,360.0,1.0,Urban,Y
LP002036,Male,Yes,0,Graduate,No,2076,2195,86.86211106560495,360.0,,Urban,Y
LP002453,Male,No,0,Graduate,Yes,6376,0,84.05988058886064,360.0,1.0,Semiurban,Y
LP002659,Male,Yes,3+,Graduate,No,3217,3691,145.40386776762873,360.0,1.0,Rural,Y
LP002792,Male,Yes,1,Graduate,No,5049,1119,24.47300488641423,360.0,1.0,Semiurban,Y
LP002050,Male,Yes,1,Graduate,Yes,10618,0,157.2141723672577,360.0,1.0,Rural,N
LP002229,Male,No,0,Graduate,No,5998,4279,297.81738649056393,360.0,1.0,Semiurban,Y
LP001849,Male,No,0,Not Graduate,No,6441,0,117.92933880624706,360.0,0.0,Rural,N
LP001507,Male,Yes,0,Graduate,No,2725,2200,122.1207208000869,360.0,1.0,Semiurban,Y
LP001616,Male,Yes,1,Graduate,No,3908,0,113.08046468107075,360.0,1.0,Semiurban,Y
LP001770,Male,No,0,Not Graduate,No,2910,2672,124.95271371959507,,1.0,Rural,Y
LP001819,Male,Yes,1,Not Graduate,No,7048,0,134.1420478275259,180.0,1.0,Urban,Y
LP002743,Female,No,0,Graduate,No,2322,0,96.44158762005036,360.0,0.0,Semiurban,N
LP002637,Male,No,0,Not Graduate,No,3620,1301,101.09801924206728,360.0,1.0,Rural,N
LP002106,Male,Yes,,Graduate,Yes,5661,4076,69.79461103409483,,1.0,Semiurban,Y
LP001027,Male,Yes,2,Graduate,,2400,1905,106.42416402143873,360.0,1.0,Urban,Y
LP002618,Male,Yes,1,Not Graduate,No,4134,4947,135.11213828912847,360.0,,Rural,N
LP002345,Male,Yes,0,Graduate,No,1083,2642,109.59436460065,360.0,1.0,Rural,Y
LP002837,Male,Yes,3+,Graduate,No,3722,2333,124.57223862600286,360.0,0.0,Rural,N
LP001002,Male,No,0,Graduate,No,6247,0,,360.0,1.0,Urban,Y
LP002296,Male,No,0,Not Graduate,No,2845,0,68.21429993802978,300.0,1.0,Rural,N
LP001421,Male,Yes,0,Graduate,No,5435,2163,179.66280185447962,360.0,1.0,Rural,N
LP002684,Female,No,0,Not Graduate,No,3430,0,91.28494681849445,360.0,1.0,Rural,N
LP001910,Male,No,1,Not Graduate,Yes,4251,2445,161.88261198602044,360.0,0.0,Urban,N
LP001531,Male,No,0,Graduate,No,8366,0,245.82718391982345,360.0,1.0,Urban,N
LP001998,Male,Yes,2,Not Graduate,No,7249,0,184.78482806205432,360.0,,Rural,Y
LP001577,Female,Yes,0,Graduate,No,4975,0,109.48635617342764,360.0,1.0,Rural,N
LP002874,Male,No,0,Graduate,No,2944,2995,107.78410690043302,360.0,1.0,Urban,Y
LP001266,Male,Yes,1,Graduate,Yes,2549,0,,360.0,1.0,Semiurban,Y
LP002717,Male,Yes,0,Graduate,No,1052,5362,220.3723028874223,360.0,,Rural,Y
LP002893,Male,No,0,Graduate,No,1762,34621,87.25177043307134,360.0,1.0,Urban,N
LP001768,Male,Yes,0,Graduate,,3397,0,40.91971236715414,180.0,1.0,Rural,Y
LP001531,Male,No,0,Graduate,No,9776,0,245.20764666981822,360.0,1.0,Urban,N
LP001207,Male,Yes,0,Not Graduate,Yes,2613,3302,168.95451784504888,180.0,0.0,Rural,N
LP002243,Male,Yes,0,Not Graduate,No,3109,3087,,360.0,0.0,Urban,N
LP002194,Female,No,0,Graduate,Yes,15214,0,52.54486154888242,360.0,1.0,Semiurban,Y
LP002112,Male,Yes,2,Graduate,Yes,2568,4859,174.6473839658547,360.0,1.0,Rural,Y
LP001034,Male,No,1,Not Graduate,No,3270,0,97.45531914314442,240.0,,Urban,Y
LP001385,Male,No,0,Graduate,No,4894,0,138.7749603322264,360.0,1.0,Urban,Y
LP001404,Female,Yes,0,Graduate,No,3036,2135,149.12311828017,360.0,1.0,Semiurban,Y
LP002473,Male,Yes,0,Graduate,No,8030,0,158.54003353237061,360.0,1.0,Semiurban,N
LP001245,Male,Yes,2,Not Graduate,Yes,1988,1964,96.45060974686558,360.0,1.0,Semiurban,Y
LP001491,Male,Yes,2,Graduate,Yes,3094,3191,85.1069946422647,360.0,1.0,Urban,Y
LP001711,Male,Yes,3+,Graduate,No,3182,1167,130.74032527299383,360.0,0.0,Semiurban,N
LP002224,Male,No,0,Graduate,No,3285,0,66.48736454323182,480.0,1.0,Urban,N
LP002369,Male,Yes,0,Graduate,No,2893,16,91.45243180273573,360.0,1.0,Rural,Y
LP001541,Male,Yes,1,Graduate,No,6592,0,163.0591052007005,360.0,,Rural,Y
LP002738,Male,No,2,Graduate,No,3407,0,107.74566852151156,360.0,1.0,Semiurban,Y
LP002024,,Yes,0,Graduate,No,2254,1867,154.13180295008846,360.0,1.0,Rural,N
LP001392,Female,No,1,Graduate,Yes,7501,0,,360.0,1.0,Semiurban,Y
LP001041,Male,Yes,0,Graduate,,2820,3848,115.68498347321521,,1.0,Urban,Y
LP001637,Male,Yes,1,Graduate,No,30767,0,259.83195964683335,360.0,1.0,Semiurban,N
LP001047,Male,Yes,0,Not Graduate,No,2367,1972,119.11858570009383,360.0,0.0,Semiurban,N
LP001807,Male,Yes,2,Graduate,Yes,6313,1216,111.44032330304023,360.0,1.0,Rural,Y
LP001682,Male,Yes,3+,Not Graduate,No,3878,0,,180.0,1.0,Urban,N
LP001519,Female,No,0,Graduate,No,10311,1815,227.0249082294119,360.0,1.0,Rural,N
LP001570,Male,Yes,2,Graduate,No,4018,1383,155.1785334680114,360.0,1.0,Rural,Y
LP002586,Female,Yes,1,Graduate,No,3256,953,100.48801895743999,84.0,1.0,Semiurban,Y
LP001439,Male,Yes,0,Not Graduate,No,4084,1869,198.12782472180066,360.0,1.0,Rural,Y
LP002693,Male,Yes,2,Graduate,Yes,7569,7067,475.29105040278534,360.0,1.0,Rural,Y
LP002393,Female,,,Graduate,No,9987,0,,240.0,1.0,Semiurban,Y
LP002683,Male,No,0,Graduate,No,4703,1836,182.06087214716888,360.0,1.0,Semiurban,N
LP001327,Female,Yes,0,Graduate,No,2339,2124,136.83049465613385,360.0,1.0,Semiurban,Y
LP002493,Male,No,0,Graduate,No,4506,0,94.3644199233207,360.0,0.0,Semiurban,N
LP001029,Male,No,0,Graduate,No,1947,2929,110.73014712780535,360.0,1.0,Rural,N
LP001003,Male,Yes,1,Graduate,No,4515,1460,128.46846546639645,360.0,1.0,Rural,N
LP001241,Female,No,0,Graduate,No,3946,0,133.91077737305275,360.0,0.0,Semiurban,N
LP001369,Male,Yes,2,Graduate,No,12333,1100,223.31731031828758,360.0,1.0,Urban,Y
LP002716,Male,No,0,Not Graduate,No,6715,0,129.04192401362667,360.0,1.0,Semiurban,Y
LP002697,Male,No,0,Graduate,No,4591,1938,,360.0,1.0,Semiurban,N
LP001560,Male,Yes,0,Not Graduate,No,1757,1116,96.15219171622681,360.0,1.0,Semiurban,Y
LP001776,Female,No,0,Graduate,No,9068,0,275.0105951740659,360.0,1.0,Semiurban,Y
LP002795,Male,Yes,3+,Graduate,Yes,10855,0,255.24417600968832,360.0,1.0,Semiurban,N
LP002319,Male,Yes,0,Graduate,,5846,0,158.147727568918,360.0,,Urban,Y
LP001560,Male,Yes,0,Not Graduate,No,1933,1133,101.51523758946918,360.0,1.0,Semiurban,Y
LP001849,Male,No,0,Not Graduate,No,6072,0,111.85819996991052,360.0,0.0,Rural,N
LP001702,Male,No,0,Graduate,No,3403,0,123.67719228849474,360.0,1.0,Semiurban,N
LP001497,Male,Yes,2,Graduate,No,5144,1953,184.51037813560384,360.0,1.0,Rural,N
LP001938,Male,Yes,2,Graduate,No,4388,0,126.29940734494035,360.0,0.0,Semiurban,N
LP002467,Male,Yes,0,Graduate,No,4063,2449,176.88404326790902,360.0,1.0,Urban,N
LP001594,Male,Yes,0,Graduate,No,6112,5669,184.7311370418124,360.0,1.0,Semiurban,Y
LP002453,Male,No,0,Graduate,Yes,6719,0,85.93463303154252,360.0,1.0,Semiurban,Y
LP001608,Male,Yes,2,Graduate,No,1857,1742,100.33220513319775,360.0,1.0,Rural,Y
LP001114,Male,No,0,Graduate,No,4560,6645,187.81221191326495,360.0,1.0,Urban,Y
LP002398,Male,No,0,Graduate,No,1976,1855,45.83847899576977,360.0,1.0,Semiurban,Y
LP002467,Male,Yes,0,Graduate,No,3801,2514,174.7999149143973,360.0,1.0,Urban,N
LP002603,Female,No,0,Graduate,No,691,3456,110.59384510791782,480.0,1.0,Rural,Y
LP002478,,Yes,0,Graduate,Yes,2000,3924,160.91777931686275,360.0,,Semiurban,Y
LP002950,Male,Yes,0,Not Graduate,,2754,2819,159.08655236228293,360.0,1.0,Rural,Y
LP002820,Male,Yes,0,Graduate,No,5959,2074,211.31325094590022,360.0,1.0,Rural,Y
LP002648,Male,Yes,0,Graduate,No,2133,6147,66.33620581748801,180.0,1.0,Semiurban,N
LP001050,,Yes,2,Not Graduate,No,3277,2085,116.96571850297076,360.0,0.0,Rural,N
LP001488,Male,Yes,3+,Graduate,No,3658,8165,286.3592138972962,360.0,1.0,Semiurban,N
LP001038,Male,Yes,0,Not Graduate,No,4415,0,132.38280702409196,360.0,1.0,Rural,N
LP002706,Male,Yes,1,Not Graduate,No,4809,1472,157.28270122442558,360.0,0.0,Semiurban,Y
LP002455,Male,Yes,2,Graduate,No,3629,0,93.93164749429316,360.0,1.0,Semiurban,Y
LP002699,Male,Yes,2,Graduate,Yes,17181,0,395.58821170999926,360.0,1.0,Rural,Y
LP001925,Female,No,0,Graduate,Yes,2637,1667,97.86886818824193,300.0,1.0,Semiurban,N
LP002262,Male,Yes,3+,Graduate,No,9066,0,270.33896627657236,360.0,1.0,Rural,Y
LP001722,Male,Yes,0,Graduate,No,156,1655,130.88513554803947,360.0,1.0,Rural,N
LP001002,Male,No,0,Graduate,No,5608,0,,360.0,1.0,Urban,Y
LP001325,Male,No,0,Not Graduate,No,3758,0,27.17303000575201,120.0,1.0,Semiurban,Y
LP002187,Male,No,0,Graduate,No,2348,0,96.6158699844567,480.0,1.0,Semiurban,N
LP001157,Female,No,0,Graduate,No,2878,0,117.87546063857245,360.0,1.0,Semiurban,Y
LP001633,Male,Yes,1,Graduate,No,6358,6693,175.98754466267113,360.0,0.0,Urban,N
LP001120,Male,No,0,Graduate,No,1766,1233,50.57571408540251,360.0,1.0,Urban,Y
LP002842,Male,Yes,1,Graduate,No,3143,1821,187.6204757232012,360.0,1.0,Urban,Y
LP002398,Male,No,0,Graduate,No,2112,1699,50.417099860257785,360.0,1.0,Semiurban,Y
LP002393,Female,,,Graduate,No,10708,0,,240.0,1.0,Semiurban,Y
LP002364,Male,Yes,0,Graduate,No,15752,0,98.80329721320507,360.0,1.0,Semiurban,Y
LP001003,Male,Yes,1,Graduate,No,4730,1654,130.98428654401863,360.0,1.0,Rural,N
LP002342,Male,Yes,2,Graduate,Yes,1445,19535,234.65807764430025,360.0,1.0,Urban,N
LP002785,Male,Yes,1,Graduate,No,3570,3473,157.31815489899176,360.0,1.0,Urban,Y
LP001872,Male,No,0,Graduate,Yes,5371,0,131.1443236602999,360.0,1.0,Semiurban,Y
LP001630,Male,No,0,Not Graduate,No,2478,1414,98.07591507127597,480.0,0.0,Urban,N
LP002547,Male,Yes,1,Graduate,No,19315,0,495.5455170900386,360.0,1.0,Urban,N
LP001784,Male,Yes,1,Graduate,No,5523,1361,169.9769589245436,360.0,1.0,Rural,Y
LP002390,Male,No,0,Graduate,No,3947,0,100.15266047017259,360.0,1.0,Urban,Y
LP001279,Male,No,0,Graduate,No,2575,2694,131.37664077128107,360.0,1.0,Semiurban,Y
LP001953,Male,Yes,1,Graduate,No,6708,0,202.00462509502444,360.0,1.0,Semiurban,Y
LP002931,Male,Yes,2,Graduate,Yes,6187,0,204.20538648723974,240.0,1.0,Semiurban,N
LP001421,Male,Yes,0,Graduate,No,5026,2174,178.73947504132192,360.0,1.0,Rural,N
LP002449,Male,Yes,0,Graduate,No,2537,2260,94.7333387063997,180.0,0.0,Rural,Y
LP001109,Male,Yes,0,Graduate,No,1940,1445,104.46478377453242,,0.0,Urban,N
LP001473,Male,No,0,Graduate,No,2109,2094,73.59396296451372,360.0,1.0,Urban,Y
LP002119,Male,Yes,1,Not Graduate,No,4311,1256,162.81568449049018,360.0,1.0,Urban,Y
LP001369,Male,Yes,2,Graduate,No,10591,1161,228.1070822242694,360.0,1.0,Urban,Y
LP001138,Male,Yes,1,Graduate,No,5141,0,44.41777564379848,360.0,1.0,Urban,Y
LP001492,Male,No,0,Graduate,No,15061,0,238.56830762441734,360.0,0.0,Semiurban,N
LP002087,Female,No,0,Graduate,No,2437,0,64.34944677182021,360.0,1.0,Urban,Y
LP002296,Male,No,0,Not Graduate,No,2696,0,66.91644104749717,300.0,1.0,Rural,N
LP001155,Female,Yes,0,Not Graduate,No,2012,1504,98.07622046278257,360.0,1.0,Semiurban,Y
LP001682,Male,Yes,3+,Not Graduate,No,4233,0,,180.0,1.0,Urban,N
LP001594,Male,Yes,0,Graduate,No,5321,5421,187.91860439656085,360.0,1.0,Semiurban,Y
LP001443,Female,No,0,Graduate,No,3330,0,90.077556720445,360.0,,Rural,Y
LP001426,Male,Yes,,Graduate,No,6132,2662,180.52241672083764,360.0,1.0,Rural,Y
LP001119,Male,No,0,Graduate,No,3440,0,84.99761368177472,360.0,1.0,Urban,N
LP002142,Female,Yes,0,Graduate,Yes,5905,0,109.20700622348333,360.0,0.0,Rural,N
LP002138,Male,Yes,0,Graduate,No,2786,5814,185.10666562528488,360.0,1.0,Rural,Y
LP001119,Male,No,0,Graduate,No,3324,0,75.31600430001214,360.0,1.0,Urban,N
LP001020,Male,Yes,1,Graduate,No,12098,11347,351.55558513847114,360.0,1.0,Semiurban,N
LP001865,Male,Yes,1,Graduate,No,5613,4142,325.08072452802486,360.0,,Urban,Y
LP001949,Male,Yes,3+,Graduate,,4077,1332,111.6470633421927,360.0,1.0,Urban,Y
LP002776,Female,No,0,Graduate,No,4724,0,106.76514769911353,360.0,0.0,Semiurban,N
LP002892,Male,Yes,2,Graduate,No,6331,0,207.99446094834875,360.0,1.0,Semiurban,Y
LP001585,,Yes,3+,Graduate,No,48207,0,703.719747675892,300.0,1.0,Urban,Y
LP002180,Male,No,0,Graduate,Yes,6177,0,144.06506419530132,360.0,1.0,Rural,Y
LP002191,Male,Yes,0,Graduate,No,18480,5125,566.7061380544309,360.0,1.0,Rural,N
LP001770,Male,No,0,Not Graduate,No,3408,2689,116.18149679463414,,1.0,Rural,Y
LP002243,Male,Yes,0,Not Graduate,No,3308,3259,,360.0,0.0,Urban,N
LP001028,Male,Yes,2,Graduate,No,3179,7744,197.74672482317558,360.0,1.0,Urban,Y
LP002361,Male,Yes,0,Graduate,No,1814,1592,99.86728789878154,360.0,1.0,Urban,Y
LP002537,Male,Yes,0,Graduate,No,2261,2899,132.82304799470327,360.0,1.0,Semiurban,Y
LP001491,Male,Yes,2,Graduate,Yes,3505,3460,84.70519961018695,360.0,1.0,Urban,Y
LP002699,Male,Yes,2,Graduate,Yes,16025,0,397.0701328203683,360.0,1.0,Rural,Y
LP001744,Male,No,0,Graduate,No,2826,2966,147.44314557832845,360.0,1.0,Semiurban,Y
LP002175,Male,Yes,0,Graduate,No,4625,2122,131.35605867869822,360.0,1.0,Urban,Y
LP001228,Male,No,0,Not Graduate,No,3371,2465,128.61002636596552,180.0,0.0,Urban,N
LP002872,,Yes,0,Graduate,No,2935,2350,133.9761803151237,360.0,0.0,Semiurban,N
LP001844,Male,No,0,Graduate,Yes,16976,0,190.3874463152094,360.0,0.0,Urban,N
LP001993,Female,No,0,Graduate,No,3402,1829,131.9660689687954,360.0,1.0,Rural,Y
LP001098,Male,Yes,0,Graduate,No,3463,1784,118.29680050425152,360.0,1.0,Semiurban,Y
LP002006,Female,No,0,Graduate,No,2584,0,60.51174011935826,360.0,1.0,Rural,Y
LP001448,,Yes,3+,Graduate,No,22813,0,371.03062452825395,360.0,1.0,Rural,Y
LP002473,Male,Yes,0,Graduate,No,7541,0,160.52352325421342,360.0,1.0,Semiurban,N
LP002974,Male,Yes,0,Graduate,No,3499,2040,108.76087469031278,360.0,1.0,Rural,Y
LP002493,Male,No,0,Graduate,No,3889,0,94.32775980172713,360.0,0.0,Semiurban,N
LP002602,Male,No,0,Graduate,No,6310,4130,212.24523371745974,360.0,0.0,Rural,N
LP002143,Female,Yes,0,Graduate,No,2520,483,128.88212580471642,360.0,1.0,Semiurban,Y
LP002170,Male,Yes,2,Graduate,No,5180,3336,235.0909205486048,360.0,1.0,Semiurban,Y
LP002958,Male,No,0,Graduate,No,3878,4192,169.65851863123683,360.0,1.0,Rural,Y
LP001736,Male,Yes,0,Graduate,No,2281,0,57.31931502999543,360.0,0.0,Urban,N
LP001585,,Yes,3+,Graduate,No,46895,0,703.6986834605809,300.0,1.0,Urban,N
LP002370,Male,No,0,Not Graduate,No,2577,0,59.43639162140117,180.0,1.0,Urban,Y
LP001577,Female,Yes,0,Graduate,No,4259,0,116.86210802403878,360.0,1.0,Rural,N
LP002731,Female,No,0,Not Graduate,Yes,19009,0,129.49440800453866,360.0,1.0,Urban,Y
LP001097,Male,No,1,Graduate,Yes,4574,0,109.39771754536156,360.0,1.0,Rural,N
LP002348,Male,Yes,0,Graduate,No,5338,0,135.95370872079135,360.0,1.0,Rural,Y
LP001570,Male,Yes,2,Graduate,No,4569,1435,159.0093409144784,360.0,1.0,Rural,Y
LP002379,Male,No,0,Graduate,No,6392,0,105.30745847190252,360.0,0.0,Rural,N
LP002729,Male,No,1,Graduate,No,12221,0,198.63861795059654,360.0,,Semiurban,N
LP001091,Male,Yes,1,Graduate,,3750,3506,200.95524855105148,360.0,,Urban,N
LP001443,Female,No,0,Graduate,No,3933,0,91.2510170649918,360.0,,Rural,Y
LP002804,Female,Yes,0,Graduate,No,4501,2189,184.1056237541559,360.0,1.0,Semiurban,Y
LP001259,Male,Yes,1,Graduate,Yes,939,2765,106.94328936133839,360.0,1.0,Urban,N
LP002449,Male,Yes,0,Graduate,No,2346,2612,86.05026028919676,180.0,0.0,Rural,Y
LP001872,Male,No,0,Graduate,Yes,5175,0,130.87894293745936,360.0,1.0,Semiurban,Y
LP001253,Male,Yes,3+,Graduate,Yes,5761,1934,185.68697552988388,360.0,1.0,Semiurban,Y
LP001639,Female,Yes,0,Graduate,No,3283,0,107.24633464293404,360.0,1.0,Semiurban,Y
LP001002,Male,No,0,Graduate,No,6082,0,,360.0,1.0,Urban,Y
LP001715,Male,Yes,3+,Not Graduate,Yes,5140,0,126.72461983383852,360.0,1.0,Rural,Y
LP002226,Male,Yes,0,Graduate,,3597,2269,132.9167908501093,360.0,1.0,Semiurban,Y
LP002087,Female,No,0,Graduate,No,2341,0,63.3585530426931,360.0,1.0,Urban,Y
LP001120,Male,No,0,Graduate,No,1774,1136,46.31303608409789,360.0,1.0,Urban,Y
LP001222,Female,No,0,Graduate,No,4439,0,116.51156373661732,360.0,0.0,Semiurban,N
LP001682,Male,Yes,3+,Not Graduate,No,3692,0,,180.0,1.0,Urban,N
LP002098,Male,No,0,Graduate,No,3066,0,102.95746600507867,360.0,1.0,Semiurban,Y
LP001179,Male,Yes,2,Graduate,No,4603,0,134.25151382421618,360.0,1.0,Urban,N
LP001994,Female,No,0,Graduate,No,2370,1804,104.3982264362871,360.0,0.0,Urban,N
LP002453,Male,No,0,Graduate,Yes,7282,0,84.9589630892347,360.0,1.0,Semiurban,Y
LP001514,Female,Yes,0,Graduate,No,2315,4535,96.74210844871008,360.0,1.0,Semiurban,Y
LP001213,Male,Yes,1,Graduate,No,4470,0,,360.0,0.0,Rural,N
LP001114,Male,No,0,Graduate,No,4520,7702,182.61778447097896,360.0,1.0,Urban,Y
LP001379,Male,Yes,2,Graduate,No,3880,3932,218.94476362158144,360.0,0.0,Urban,N
LP002314,Female,No,0,Not Graduate,No,2364,0,63.88011430157609,360.0,1.0,Rural,Y
LP001541,Male,Yes,1,Graduate,No,6507,0,155.73854265471638,360.0,,Rural,Y
LP001761,Male,No,0,Graduate,Yes,6153,0,199.58227903233973,360.0,1.0,Rural,Y
LP002443,Male,Yes,2,Graduate,No,3205,1676,145.96811857424868,360.0,0.0,Rural,N
LP002112,Male,Yes,2,Graduate,Yes,2483,4449,179.28280610151197,360.0,1.0,Rural,Y
LP001864,Male,Yes,3+,Not Graduate,No,5379,0,131.12745515650016,360.0,,Semiurban,N
LP001385,Male,No,0,Graduate,No,5346,0,136.46948211505864,360.0,1.0,Urban,Y
LP001250,Male,Yes,3+,Not Graduate,No,5012,0,92.57549073909243,,0.0,Semiurban,N
LP001892,Male,No,0,Graduate,No,3105,1838,127.02407195889661,360.0,1.0,Rural,Y
LP001179,Male,Yes,2,Graduate,No,4508,0,137.68362413529275,360.0,1.0,Urban,N
LP001310,Male,Yes,0,Graduate,No,6255,3996,172.9501854900274,360.0,1.0,Semiurban,Y
LP001882,Male,Yes,3+,Graduate,No,4691,1644,162.15161151400312,360.0,0.0,Urban,Y
LP001245,Male,Yes,2,Not Graduate,Yes,1896,1903,97.68497178555846,360.0,1.0,Semiurban,Y
LP001580,Male,Yes,2,Graduate,No,7585,0,202.01239734812773,360.0,1.0,Semiurban,Y
LP001003,Male,Yes,1,Graduate,No,4559,1395,129.53065918272821,360.0,1.0,Rural,N
LP001843,Male,Yes,1,Not Graduate,No,2804,7803,281.53900525496584,180.0,1.0,Semiurban,Y
LP001492,Male,No,0,Graduate,No,15408,0,240.70441238456826,360.0,0.0,Semiurban,N
LP002335,Female,Yes,0,Not Graduate,No,2277,2970,178.26305913114612,360.0,0.0,Semiurban,N
LP002188,Male,No,0,Graduate,No,5496,0,124.15290065066668,,0.0,Rural,N
LP001482,Male,Yes,0,Graduate,Yes,3552,0,25.478094887141232,120.0,1.0,Semiurban,Y
LP002337,Female,No,0,Graduate,No,2900,0,61.17232284703433,360.0,1.0,Urban,Y
LP001073,Male,Yes,2,Not Graduate,No,4563,1067,114.72280845926761,360.0,1.0,Urban,Y
LP001732,Male,Yes,2,Graduate,,5036,0,68.61726787917452,360.0,0.0,Semiurban,N
LP002407,Female,Yes,0,Not Graduate,Yes,7226,0,137.78965587276636,360.0,1.0,Rural,Y
LP002821,Male,No,0,Not Graduate,Yes,6214,0,131.43497999752523,360.0,1.0,Semiurban,Y
LP002284,Male,No,0,Not Graduate,No,4096,1545,110.7898038202809,360.0,1.0,Rural,Y
LP001186,Female,Yes,1,Graduate,Yes,11834,0,285.3484516349906,360.0,0.0,Urban,N
LP002625,,No,0,Graduate,No,3276,0,94.16482535717205,360.0,1.0,Urban,N
LP001041,Male,Yes,0,Graduate,,2589,3284,113.6976518692878,,1.0,Urban,Y
LP002197,Male,Yes,2,Graduate,No,5233,0,153.06978419096004,360.0,1.0,Semiurban,Y
LP001343,Male,Yes,0,Graduate,No,1660,3894,128.6847617500032,360.0,1.0,Semiurban,Y
LP001579,Male,No,0,Graduate,No,2380,0,60.03364584477666,480.0,0.0,Semiurban,N
LP002571,Male,No,0,Not Graduate,No,4015,0,114.88284859451443,360.0,1.0,Rural,Y
LP001743,Male,Yes,2,Graduate,No,3967,1658,119.2779807756216,360.0,1.0,Semiurban,Y
LP001520,Male,Yes,0,Graduate,No,4926,761,128.7942600707501,360.0,1.0,Semiurban,Y
LP001636,Male,Yes,0,Graduate,No,4203,0,75.25424695458857,180.0,1.0,Semiurban,Y
LP002337,Female,No,0,Graduate,No,2769,0,55.40559144773895,360.0,1.0,Urban,Y
LP002837,Male,Yes,3+,Graduate,No,3201,2530,121.50102697462644,360.0,0.0,Rural,N
LP002335,Female,Yes,0,Not Graduate,No,2016,3155,180.83190093820463,360.0,0.0,Semiurban,N
LP002473,Male,Yes,0,Graduate,No,8708,0,155.69462133285353,360.0,1.0,Semiurban,N
LP002643,Male,Yes,2,Graduate,No,3468,1912,147.3951245135039,360.0,1.0,Urban,Y
LP001749,Male,Yes,0,Graduate,No,7332,1064,170.33641529564687,,1.0,Semiurban,Y
LP001786,Male,Yes,0,Graduate,,6123,0,257.14726280882843,360.0,,Urban,N
LP001751,Male,Yes,0,Graduate,No,3201,0,169.64148132610362,360.0,1.0,Rural,N
LP001736,Male,Yes,0,Graduate,No,2251,0,55.360339995274444,360.0,0.0,Urban,N
LP002717,Male,Yes,0,Graduate,No,986,5226,211.3436066203635,360.0,,Rural,Y
LP002772,Male,No,0,Graduate,No,2428,1947,149.1702530180342,360.0,1.0,Rural,Y
LP002129,Male,Yes,0,Graduate,No,2424,2291,159.0611216458414,360.0,1.0,Semiurban,Y
LP001322,Male,No,0,Graduate,No,4393,0,118.3495450772182,360.0,1.0,Semiurban,Y
LP001940,Male,Yes,2,Graduate,No,3039,1523,134.11713674094185,360.0,1.0,Urban,Y
LP001086,Male,No,0,Not Graduate,No,1429,0,35.4740683138336,360.0,1.0,Urban,N
LP001213,Male,Yes,1,Graduate,No,4629,0,,360.0,0.0,Rural,N
LP001882,Male,Yes,3+,Graduate,No,4411,1806,160.69495918151506,360.0,0.0,Urban,Y
LP001050,,Yes,2,Not Graduate,No,3543,1789,111.29690706181667,360.0,0.0,Rural,N
LP002893,Male,No,0,Graduate,No,1659,36137,94.91728731786253,360.0,1.0,Urban,N
LP002113,Female,No,3+,Not Graduate,No,1662,0,,360.0,0.0,Urban,N
LP001669,Female,No,0,Not Graduate,No,2056,2363,117.74439629494778,,1.0,Urban,Y
LP001711,Male,Yes,3+,Graduate,No,3120,1289,124.34685290596609,360.0,0.0,Semiurban,N
LP002314,Female,No,0,Not Graduate,No,2266,0,65.99661739563703,360.0,1.0,Rural,Y
LP001006,Male,Yes,0,Not Graduate,No,2620,2190,124.55131945246079,360.0,1.0,Urban,Y
LP001964,Male,Yes,0,Not Graduate,No,1903,2975,95.01385205150348,360.0,0.0,Urban,N
LP001691,Male,Yes,2,Not Graduate,No,3695,0,125.62377954300172,360.0,1.0,Semiurban,Y
LP001036,Female,No,0,Graduate,No,3415,0,71.90288442568566,360.0,0.0,Urban,N
LP002842,Male,Yes,1,Graduate,No,3480,1895,182.87511499513147,360.0,1.0,Urban,Y
LP002211,Male,Yes,0,Graduate,No,5124,879,118.77183336678694,180.0,1.0,Urban,Y
LP001046,Male,Yes,1,Graduate,No,6257,5785,310.8378090152236,360.0,1.0,Urban,Y
LP001560,Male,Yes,0,Not Graduate,No,1950,1107,94.72133716070093,360.0,1.0,Semiurban,Y
LP001541,Male,Yes,1,Graduate,No,5792,0,155.21329336142992,360.0,,Rural,Y
LP001643,Male,Yes,0,Graduate,No,2572,2223,53.6923211604146,360.0,,Rural,Y
LP002813,Female,Yes,1,Graduate,Yes,19612,0,596.4826371817444,360.0,1.0,Semiurban,Y
